label,content
1,"外形外观：外观很不错 边框很窄  一次买了两个这手机
屏幕音效：屏幕显示效果不错  手机屏很大
拍照效果：像素杠杠的"
1,给老爸买的手机，收到很是惊喜，外观好看，很有质感，有超级快充功能，三个摄像头拍照清晰，6.8寸全屏，完全够用，非常满意。
1,外观设计很好看，物流非常给力，隔天就到了，总体上感觉还是挺不错的。
1,给家里老人买的手机 首先价格合适，家里老人用起来没啥心理负担。第二电池很大，使用无焦虑。第三，性能够用，不再用得很卡。荣耀的整体质量还不错
1,"给孩子爷爷买的，非常满意
外形外观：外观漂亮大气，手感很好
屏幕音效：屏幕清晰，色彩靓丽
拍照效果：清晰靓丽
运行速度：没有卡顿，流畅非常快"
1,"外形外观：外观漂亮，这个颜色很喜欢。
屏幕音效：音效非常棒，
拍照效果：拍照效果杠杠滴，特别清晰！
运行速度：特别快
待机时间：特意用了两天再来评价，待机时间很长。"
1,家里人一直都是用的华为，很好用，非常喜欢。整体机器很漂亮，也很大气喜欢
1,"给父亲买的，原来的手机用了5年了，时间太长了,速度慢，挑选了很长时间，给老人买不好挑，这款手机真的非常好，外观漂亮，显示清晰，功能齐全，还是高通骁龙的cpu，8G内存，128g存储，老爸很喜欢。"
1,京东商城自营购买这款荣耀X30非常不错的一次购物，虽然价格没便宜但是在京东商城购物就是方便快捷省心放心安心，京东物流就不用说了很不错隔日达，小哥靠谱服务周到送货上门！
1,外观很漂亮，屏幕很大，拍照效果不错，运行速度很快，待机时间很长，充电速度超级快，送货速度超级快，晚上下单，第二天一早就送到了。送给老人的新年礼物，字体大，老人也喜欢，就是功能多，老人也学不了多少，反倒是小孩用得很开心。
1,这款荣耀手机是给老妈买的，银色很漂亮，像素很高，处理器也十分到位，作为给老人用的机型，还很贴心的有关怀模式，设置完成后，不用单独设置字体，感觉很贴心！总体使用流畅，屏幕够大，性价比高！亲戚也买了一台！
1,这到底是不是你？果然是年轻人的第一部Mate 40！目前手持Mate 40 Pro的我深感焦虑，近期考虑到父母在用的荣耀20Pro已经陪伴多年，荣耀X30的横空出世，让人眼前一亮，大电池支持66W超级快充，5G千元机，后置摄像模组符合国人天圆地方的审美，星环非常好看YYDS！
1,"外形外观：新手机外形设计很不错，颜值全面在线，非常nice。
拍照效果：对于我们这种不喜欢自拍的人来说，足够用了，日常拍拍景物和日常工作照片，挺好的。
运行速度：新手机运行速度杠杠的，希望能用久一点。"
1,手机一天之类就收到了，速度很快。这款X30买给妈妈用的，手机很薄，拿起来很有手感，颜色也很好看，不同角度颜色是流动变化了，速度也比较快，不错！性价比还是很好的。好评啦！
1,"外形外观：简约大方
屏幕音效：声音很大，音质清晰
拍照效果：像素很高
运行速度：运行速度很快，妈妈用完全够了
待机时间：电池绝对耐用，老年机的带电量了
其他特色：操作方便"
1,手机功能强大 ，运行速度很快 ，大屏幕 ，图标 ，字体都很大 ，颜色很好 ，照相效果不错，电池也很耐用 ，很好的 手机
1,"外形外观：买了两部外观很满意
屏幕音效：音效还好
拍照效果：拍照可以的足够用了
运行速度：速度很快用起来还好的足够老人用了。。"
1,手机质量不错，用起来各种程序都运行的很流畅，没有什么卡顿，或者速度慢的情况。手机外观很好，制作加工的很精细，没有任何问题，看起来不错，很像高档机。电池优化的非常好，用了二个多小时，才消耗不到百分之二十的电，确实不错。唯一不满的是快递速度，从下单到最终收到货物，几乎二周时间，而且，货物到了，也没有发短信通知，只是晚上看物流才发现已经到了。确实不是很好。
1,前几天在京东商城无意中看到新品上市的荣耀手机X30颜值很高价格实惠。今天中午果断出手购买了X30的基础版6+128G不玩游戏的主要是刷刷***用。手机是全面挖孔屏看上去有种悬浮的感觉非常不错运行速度也很满意的。主要是喜欢X30后三个大光圈的摄像头设置完美。对于这次购物非常满意的，感谢华为又出一款亲民价的产品。
1,孩子非常喜欢X30这款手机，看了介绍确实不错。性价比很高，作为学生用绝对没的说。颜值也是很高窄边大屏而且还是66w快充，数据线和充电头都不需要再单独购买非常齐全。超赞！
1,新买一部荣耀，屏幕够大，外观好炫，手感也挺好的，就是新装系统要注册好用户才能用，没跳过选项，新机运行流畅，充电速度贼快，现在体验很好，用时间长点再看看效果！
1,"手机很不错，拿在手上很舒服，没有想象中的薄，但也不厚，当个备用机还是可以的。总体而言还是可以的。
外形外观：还行
屏幕音效：惊艳
拍照效果：一般
运行速度：很快"
1,买给妈妈的新年礼物，她之前天天和我说手机不好用，然后就一口气买了两台手机，一台送妈妈，一台送男友，两个人同款一模一样，都非常喜欢，都非常开心！荣耀手机经济实惠还好用！
1,"外形外观：很靓
屏幕音效：圆润
拍照效果：清晰
运行速度：快
待机时间：长"
1,快递非常迅猛，下单次日达，送货上门，可惜小区管控严格，不让上门，快递又等我出去大门取件。开箱有手机套，可惜不送耳机。手机反应速度很快，拍照也算清晰，这个价位，算性价比很高了，好评！
1,边框很窄，所以显得屏幕非常的大，待机时间，声音的响亮程度，照相的清晰程度均不错，而且摄像头的分布有点像mate40的那种布局，看起来很高大上。京东自营的商品在特殊时期能够按照要求及时的送达，十分满意。
1,老花粉了，从手机到笔记本到AI音箱都是华为，家里亲人也基本都是华为或者荣耀，也给身边朋友推荐购买了好几款荣耀手机。现在的国产手机做的还是相当不错的，无论是信号，充电速度，续航，系统流畅性，还是拍照，游戏，一点不输外国?。加油华为，加油荣耀！
1,就连春节期间京东也可以做到次日达，真是太酷了！买给妈妈的，屏幕很大，用起来也很流畅。
1,手机收到啦，颜值很高，配置佳，充电速度快，不愧千元机天花板，性价比之王，好评！
1,"当天拍第二天早上收到手机。银色很好看，性价比超高。
外形外观：薄
运行速度：快，看视频不卡机。
待机时间：一天没问题?"
1,"给老爸买的手机，他自己选的这个颜色，外观很漂亮，闪闪亮亮的，看起来就很不错。
摄像头拍照效果也还可以，运行速度也很快。"
1,颜值很高！拍照和苹果XR比起来还是感觉一般，性价比非常高！性能也好，建议学生、中老年人入手！
1,"外形外观：手机挺漂亮，妈妈挺喜欢
待机时间：待机时间够长，够用
拍照效果：拍照效果也挺好
买来给妈妈用的，物有所值，京东物流非常快，上午下单下午就收到了，荣耀品牌值得信赖，好评推荐～～～～～"
1,"外形外观：颜值爆表，朋友也爆赞?拿到手后媳妇想拿自己的手机和我换着用。。
拍照效果：比我上部荣耀好一些，日常用绝对可以满足
运行速度：反应速度快，打开任何软件速度都挺给力。
待机时间：待机时间：具体 还不知道，反正玩了很久也没怎么掉电。
一如既往支持荣耀，家里人也都在用，上部荣耀手机用了整整3年，就是一直玩游戏老要充电，也该退休了，但愿这部也能用个3年哈哈。"
1,买给老人的，金色挺洋气的，外形很漂亮，屏幕很大，运行流畅，反应很快，相机很好用，老人很喜欢。
1,"外形外观：妈妈很喜欢这个颜色

屏幕音效：1700水平

拍照效果：1700水平

运行速度：偶尔一丢丢卡顿，基本没问题
待机时间：尚未测试
其他特色：需要感慨的是，老人都已经用上5G了"
1,"外形外观：外观设计时尚潮流，非常喜欢
屏幕音效：屏幕分辨率高，显示很清晰
拍照效果：很好，很清新
运行速度：运行速度快，高通蛟龙695CPU加持很乃死
待机时间：待机时间还有待验证，第一次充满电还没有用完！"
1,支持国货，挺大的手机，好用，很薄，手感不错，给爸爸买的，字体调大老人看的清，手机系统很流畅，要是再有鸿蒙系统加持就更完美了
1,质量很好，收到货第一时间打开看了，很不错，很满意，很精致，也很流畅，外观很漂亮。
1,好用，给妈妈买的。真心好用。外观大气，屏幕分辨率较高，运行速度快，最关键的是，拍照好看。这下可以满足妈妈给宝宝拍照了。待机时间长，颜色也好看。
1,这款手机无论从外观还是视觉上都属于上品！用5G网络速度超流畅，手机屏幕视觉良好，上手快，物流速度快，建议商家在物流内盒两侧用防撞气袋最好。
1,"外形外观：很好看，手感很好。
屏幕音效：屏幕没得说，音效也很好。
拍照效果：拍照也很不错。
运行速度：给家人用的，很不错，运行流畅。
待机时间：暂时还没测，刚到手。"
1,荣耀X30手机这超窄边大屏幕看着**逸了，手机外观设计精致好看，拿在手里很有范，爱了爱了&hellip;&hellip;
1,"外形外观：屏幕看起来非常不错，还是第一次用中间摄影头的，手机重量适中，自我感觉比较好
拍照效果：拍照的清晰度挺高的，荣耀的性价比比较高，
运行速度：目前反应速度完全满足，很快
其他的还是得尝试一下，"
1,"完美，产品很惊艳，性价比合适，希望用的长久！而且是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！
外形外观：太好看，太喜欢了！
运行速度：杠杠的"
1,荣耀手机收到了，质量看起来不错，很好，外观大气适合爸爸用，屏幕也挺大，运营速度也快，性价比高值得购买，京东发货速度快，给京东点赞！
1,下单后因为疫情防控原因迟了一些到货，不过速度还是挺快的。外观设计不错，颜色很喜欢屏幕占比很高，摄像头的设计不错。手感轻薄，大电池跟快充很满意，性价比比较高，系统也运营流畅，支持荣耀～
1,物流很快，手机打开是新的，运行速度也挺快的，画面清晰。朋友用来拍照开了10级美颜&hellip;&hellip;
1,隔天就到了，京东神速。第一次用华为，感觉不错，一千多给出了三四千的外形感觉，五星好评！
1,很好，运行很流畅，颜色很好看，挺喜欢的，配送快，像素不错
1,电话到手了，主要是第一眼被电话颜值吸引真的是非常漂亮，使用起来手感也是很有质感。相对来说这个价格在其他品牌系列里荣耀的产品还是没话说的使用效果很好。荣耀系统比较适合上班人群比较友好些。支持我们荣耀
1,手机手感非常好，物流也非常快，只不过包装都没拿朔料封下，运行速度也非常快，真的好家里好几个华为手机本人用的就是9x
1,机子颜值很高，屏占比很好，蓝色很漂亮，反应速度很快，手感不错。尤其是充电速度非常快，不到一个小时充满了。同事看了都说好，让帮忙再买一个，已经下单了
1,手机颜值高，用起来也不错，京东速度很快，第二天中午就到了
1,物美价廉，5G网络，不玩游戏，运行速度可以，值得，能用H W帐号，不错，买的套装
1,去年12月新出的机子，骁龙695芯片，千元旗舰机中的佼佼者，给老人买的，用着很流畅，拍照也清晰
1,手机收到后很喜欢 包装很好 物流也很快 手机屏幕挺大的 质感不错  性能也好  这个价位能买到值了 已经是第二次购买了 以后还回来光顾的 ?
1,手机收到后很喜欢 性能质感各方面都不错 爱了 以后还回来光顾的 喜欢屏幕大的手机   拍照片也很清晰 音质也很好  以后还回来光顾的 爱了?
1,"收到货第一时间打开看了，手感不错，清晰
晚上下单早上送达，非常快，很不错，很满意
买给父母玩玩，不需要太高配置，够用了"
1,"荣耀的屏幕真是太舒服了，特别是电子书模式！眼镜很舒服！很适合我们这种对屏幕要求比较高的人～总而言之，手机很满意?，做工很好，物流快，客服很棒，点赞。
屏幕音效：nice！"
1,手机看起来很不错，很新，屏幕够大，金色也好看，送的软壳，后续用了再评价，目前看起来很满意
1,现在的手机真是百花齐放、百家争鸣，一个比一个漂亮，买给阿姨用的，到货就迫不及待打开了，果真没有让我们失望，质量特别好，颜值也相当高，荣耀手机的确有华为的影子，做工很不错，没什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！配件有数据线、充电器和取卡针，还送了硅胶套！真的不错！
1,"过年了，给母亲换个新手机，打开包装还送了福对联，感觉太温馨了，之前也用的荣誉，用了差不多5年，质量没得说，这个谁用谁都知道，就内存不够64G的，老年人喜欢拍照，记录新鲜有趣的事，就好比有句话说的，人越老心就越像小孩子。
外形外观：手感湿滑细腻
屏幕音效：分辨率杠杠的
拍照效果：清晰可见
运行速度：快准"
